icode,brand,name,discount,old_price,price,qty,scraped_at
14148512,歌林,16吋美型循環立扇,33折,2680,888,189,2026-08-21 12:30:01
13159316,獅王,細潔無隱角牙刷12入,43折,1389,599,462,2026-08-21 12:30:01
14110838,妮維雅,雙管精萃凝乳3入,84折,1035,879,341,2026-08-21 12:30:01
14986846,Apple,iPhone 17 Pro Max(256G/6.9吋),94折,45400,43100,40,2026-08-21 12:30:01
12984109,ARIEL,抗菌除臭洗衣精補充8包,78折,1099,859,477,2026-08-21 12:30:01
15516709,GARMINCIRQA 智慧手環,GARMINCIRQA 智慧手環,99折,6991,6990,180,2026-08-21 12:30:01
15025300,芝初,momo獨家黑芝麻粉720gx3罐,66折,2040,1349,209,2026-08-21 12:30:01
15557039,KeyWear 奇威名品,知性簡約/百搭襯衫洋裝(兩款任選),21折,5980,1280,244,2026-08-21 12:30:01
14037867,石頭科技,F25 Lite Combo多合一全能吸塵洗地機,47折,26900,12888,50,2026-08-21 12:30:01
15469475,K-SWISS,經典盾牌小白鞋(男女任選),55折,1980,1099,237,2026-08-21 12:30:01
10958352,好奇,小森林尿布 (好眠褲/好動褲/黏貼型),84折,1699,1435,1,2026-08-21 12:30:01
10630111,COACH,x MICHAEL KORS 斜背包/肩背包/兩用包(多款),96折,2999,2888,90,2026-08-21 12:30:01
11593256,日立,4-5坪一級變頻冷暖空調,77折,30590,23590,6,2026-08-21 12:30:01
11911911,大同,10人份電鍋瑰蜜粉,78折,3290,2590,60,2026-08-21 12:30:01
14990638,最高機密1〜4套書：（套書限定附贈「間諜小隊集合出動中」透卡4張）,最高機密1〜4套書：（套書限定附贈「間諜小隊集合出動中」透卡4張）,55折,1520,842,13,2026-08-21 12:30:01
13626252,Tiger Family,MAX Pro 2S系列超輕量護脊書包- 可摺疊版(中高年級適用),73折,3780,2770,186,2026-08-21 12:30:01
15550935,UHA 味覺糖,鐵及葉酸 軟糖100日(共5包),92折,1300,1199,392,2026-08-21 12:30:01
8596843,AVEDA,純香/迷迭薄荷洗髮精1L,39折,2800,1099,210,2026-08-21 12:30:01
15331327,BRITA,純淨全效型6芯-歐洲製,59折,2000,1183,140,2026-08-21 12:30:01
10523447,醫強,75%酒精液 6桶(4000ml/桶 防疫清潔),33折,4500,1499,271,2026-08-21 12:30:01
14370639,LG,16吋U5-226V輕薄AI高效筆電,86折,42900,36999,4,2026-08-21 12:30:01
12475407,潤姬桃子,S1精華液3入,55折,4740,2620,111,2026-08-21 12:30:01
9951817,小潘,鳳凰酥12入x2盒(不附提袋),76折,990,759,349,2026-08-21 12:30:01
13191240,日禾家居,天絲床包枕/被套組,0.9折,13960,1380,206,2026-08-21 12:30:01
15504234,億光,13W高光效LED燈泡10入,39折,1400,549,216,2026-08-21 12:30:01
14390174,台北美福大飯店,平日晚餐吃到飽2張,73折,4576,3380,85,2026-08-21 12:30:01
9294858,伊萊克斯,Well Q6無線吸塵器(WQ61-1EDB毛髮截斷版),36折,12900,4688,88,2026-08-21 12:30:01
10777034,聖萊西,金貓罐170g*24入,45折,1845,839,986,2026-08-21 12:30:01
15152423,好自在,液體衛生棉108-109片,53折,1788,949,467,2026-08-21 12:30:01
9929266,m2 美度,超能膠原飲8盒囤貨組(64入),37折,13440,5080,442,2026-08-21 12:30:01
15545510,美蒂菲,面膜100入任選3款,26折,3198,849,324,2026-08-21 12:30:01
