icode,brand,name,discount,old_price,price,qty,scraped_at
14951853,ReFa,智能吹風機PRO,6折,13200,8000,39,2026-08-14 17:55:01
13729350,CeraVe,水楊酸煥膚淨嫩潔膚露 473ml-2入,57折,1832,1048,236,2026-08-14 17:55:01
12049739,老爺酒店集團,最新效期！聯合住宿券,83折,3990,3325,145,2026-08-14 17:55:01
9474221,添寧,貼心敢動褲M-XL,49折,1999,999,956,2026-08-14 17:55:01
15242118,莫凡彼,雙人平日經典義式套餐(含主餐*2+湯品*2+甜點*2+飲品*2),4折,1463,599,309,2026-08-14 17:55:01
12896589,PONY EFFECT,絕對持久無瑕氣墊粉餅升級版,46折,2959,1380,206,2026-08-14 17:55:01
13485330,光茵樂活,鮮銀耳light 250gx16入(momo獨家),51折,1360,699,395,2026-08-14 17:55:01
15250095,易牙居,易牙居鐦甡．森活聯名御品荷葉糯米飯6入,69折,860,599,194,2026-08-14 17:55:01
14392459,臻御行,奇亞籽四入組,46折,1200,559,445,2026-08-14 17:55:01
10958352,好奇,小森林尿布 (好眠褲/好動褲/黏貼型),84折,1699,1435,1,2026-08-14 17:55:01
6480933,禾聯,14吋智能變頻DC風扇 HDF-14A3,4折,2490,999,93,2026-08-14 17:55:01
14639455,Apple,iPhone 17 Pro(256G/6.3吋)(45W雙孔閃充組),94折,40700,38400,29,2026-08-14 17:55:01
12676475,Mobby 莫比,自然食無穀貓糧6.5kg,49折,2987,1469,192,2026-08-14 17:55:01
6349347,亞培,倍力素腫瘤癌症專用即飲配方220ml x24入,83折,6579,5475,26,2026-08-14 17:55:01
13655164,夏普,4-6坪一級變頻冷暖空調,93折,20900,19490,15,2026-08-14 17:55:01
14166420,小姐不熙娣+醫師好辣 節目推薦☆超強孅仙女神必備：高纖輕濕纖飲 2.0 4盒（10入/盒）,小姐不熙娣+醫師好辣 節目推薦☆超強孅仙女神必備：高纖輕濕纖飲 2.0 4盒（10入/盒）,38折,3840,1480,124,2026-08-14 17:55:01
12584101,德國雙人,Enjoy不沾鍋湯鍋20cm附玻璃蓋,3折,3280,999,268,2026-08-14 17:55:01
13157522,禾聯,65型4K HDR Google智慧聯網TV,44折,30900,13900,26,2026-08-14 17:55:01
10024935,Persil,三合一洗衣球180顆,5折,1996,999,447,2026-08-14 17:55:01
15285421,MARITHE FRANCOIS GIRBAUD,經典LOGO短袖上衣2件組(多款任選),5折,3380,1699,36,2026-08-14 17:55:01
14501590,NIKE 耐吉,V5 RNR 男女運動鞋 休閒鞋 慢跑鞋 緩震 (多款選),5折,3400,1717,175,2026-08-14 17:55:01
14818738,伊萊克斯,14L WIFI極適家居700清淨除濕機,58折,18900,11111,85,2026-08-14 17:55:01
9011676,DHC,深層卸粧油200ml三入組,41折,2670,1111,240,2026-08-14 17:55:01
11454485,Michael Kors,Jet Set Travel 拉鍊長夾/皮夾(多款),7折,2711,1899,131,2026-08-14 17:55:01
11724005,ONEHOUSE五開門折疊收納箱4入,ONEHOUSE五開門折疊收納箱4入,45折,3300,1499,178,2026-08-14 17:55:01
13331134,樂居安TPE雙重防滑墊2入,樂居安TPE雙重防滑墊2入,42折,1398,599,170,2026-08-14 17:55:01
15152423,好自在,液體衛生棉108-109片,53折,1788,949,434,2026-08-14 17:55:01
15395312,brother,PT-P300BT標籤機★抗刮包裝收納沒問題,44折,5190,2290,24,2026-08-14 17:55:01
15541764,ASUS 華碩,ASUS PAD3K OLED平板電腦(8G/256G),91折,19698,17999,50,2026-08-14 17:55:01
8519077,康定,植萃酵素洗髮精２入組,72折,1580,1150,216,2026-08-14 17:55:01
15542980,Roborock 石頭科技,8/14獨家首發!2.5倍超能蒸氣x零感AI速刮臂洗地機,44折,39999,17999,100,2026-08-14 17:55:01
