icode,brand,name,discount,old_price,price,qty,scraped_at
12301102,舒特膚,買1送1舒新潔面泡泡 200ml,5折,1580,790,230,2026-08-12 13:55:01
15491289,麥當勞,豬肉滿福堡加蛋+經典美式咖啡(冰),52折,110,58,5,2026-08-12 13:55:01
12137812,ARIEL,4D抗菌洗衣球120顆,74折,1079,799,364,2026-08-12 13:55:01
15346062,LEGO 樂高,科技系列 42240 Aston Martin Aramco AMR25 F1 賽車,66折,7999,5299,29,2026-08-12 13:55:01
13646910,Suntory 三得利官方直營,固力伸 葡萄糖胺 180錠x3罐組(共900錠 順行靈活 步步強健 林美秀 楊貴媚 推薦),88折,5400,4752,94,2026-08-12 13:55:01
13994054,iRobot,Roomba 105 Combo 掃拖機器人(70倍吸力/雙倍深層拖地/不斷電續掃),47折,13880,6599,56,2026-08-12 13:55:01
13626252,Tiger Family,MAX Pro 2S系列超輕量護脊書包- 可摺疊版(中高年級適用),73折,3780,2770,168,2026-08-12 13:55:01
15491810,SWAROVSKI 施華洛世奇官方直營 momo獨家 愛心手鍊/耳環/項鍊1+1組 (七夕禮物/情人節),SWAROVSKI 施華洛世奇官方直營 momo獨家 愛心手鍊/耳環/項鍊1+1組 (七夕禮物/情人節),53折,6940,3699,67,2026-08-12 13:55:01
11288674,AVEDA,蘊活煥欣豐盈菁華30ml★買一送一,5折,1800,900,216,2026-08-12 13:55:01
6480933,禾聯,14吋智能變頻DC風扇 HDF-14A3,4折,2490,999,178,2026-08-12 13:55:01
8133411,大研生醫,德國頂級魚油3入組(60粒/入.陳美鳳&權威醫生共同推薦),37折,6750,2499,128,2026-08-12 13:55:01
12049739,老爺酒店聯合住宿紙券,限量新券！多館通用★超長效期2027/6/30,83折,3990,3325,140,2026-08-12 13:55:01
15331327,BRITA,MAXTRA Pro純淨全效型濾芯 (5+1裝) 6入-歐洲製(原裝平輸),59折,2000,1183,168,2026-08-12 13:55:01
8143213,LG,寵物版加強淨化循環扇空氣清淨機(PuriCare360°/AS651DSS0,48折,26800,12900,35,2026-08-12 13:55:01
14737104,DELL,高CP值★15.6吋i5文書,75折,23990,17999,10,2026-08-12 13:55:01
12877395,NIKE,VOMERO 5 復古休閒鞋,48折,4900,2399,143,2026-08-12 13:55:01
14349557,momoBOOK 7吋 彩色電子書/電子閱讀器+加送保護套乙件,momoBOOK 7吋 彩色電子書/電子閱讀器+加送保護套乙件,71折,7299,5199,631,2026-08-12 13:55:01
14023599,Amazfit 華米,Bip 6 智慧手錶,76折,2999,2288,11,2026-08-12 13:55:01
14478745,大同,10人份不鏽鋼奶茶色電鍋,7折,3890,2740,52,2026-08-12 13:55:01
11569439,義美生醫,常順軍益生菌-日常保健版S(30包*3盒；凍乾藍莓果粉調味、無食品添加物、基礎保養),7折,2550,1785,91,2026-08-12 13:55:01
13051012,耐吉斯,E系列狗飼料22磅,59折,3190,1899,484,2026-08-12 13:55:01
14917016,好好生醫,燕窩酸益生菌白晝光 四入組・30包/每盒（搭配膠原蛋白適用、養顏美容青春亮感、葡萄籽花青素）,71折,5120,3680,93,2026-08-12 13:55:01
15501683,蘭蔻,全新永生玫瑰乳霜30ml,54折,12750,6885,64,2026-08-12 13:55:01
15083680,饗城,五星級超有感紅燒牛肉湯包12入,83折,1200,999,63,2026-08-12 13:55:01
9863048,CAXXA台灣製全鐵三層推車,CAXXA台灣製全鐵三層推車,49折,1399,699,73,2026-08-12 13:55:01
14021165,recolte 麗克特,Cordless Circulation Fan無線循環電風扇(RFN-2 兩小無拆扇),62折,7990,4980,90,2026-08-12 13:55:01
14213596,Berndes 寶迪,New Noblesse系列德製單柄輕量深炒鍋30cm-含蓋,16折,7690,1299,181,2026-08-12 13:55:01
8510933,BODYLUV,第二代洗臉台過濾器+洗臉台濾芯6入,48折,1633,790,149,2026-08-12 13:55:01
11246023,滿意寶寶,寶可夢晚安褲L-XXXL(任選2箱組),78折,2514,1978,485,2026-08-12 13:55:01
8990597,倍潔雅,好韌真3層100抽x72包,53折,1500,799,433,2026-08-12 13:55:01
10382279,AGE20,緋紅光澤爆水粉餅(1空殼+2粉蕊),31折,2680,850,187,2026-08-12 13:55:01
15465827,Lenovo,15.3吋R7 RTX5050電競筆電,71折,55990,39990,23,2026-08-12 13:55:01
10728247,西雅圖,貝瑞斯塔即溶咖啡100入x2盒(任選二合一/三合一),6折,2000,1211,196,2026-08-12 13:55:01
14634175,Google,Pixel 10 Pro XL 5G 6.8吋(16G/256G),72折,39990,28988,39,2026-08-12 13:55:01
13330061,萬歲牌,無調味堅果隨手包盒裝5盒組(共25包),65折,1000,659,427,2026-08-12 13:55:01
15244921,KeyWear 奇威名品,網路獨家印花/刺繡/蕾絲/短袖上衣T恤(精選多款),22折,2980,666,597,2026-08-12 13:55:01
12842795,亞培,安素原味 HMB升級配方 60入,82折,5140,4250,191,2026-08-12 13:55:01
13616694,LG,3-5坪一級變頻冷暖空調,67折,38490,25900,7,2026-08-12 13:55:01
10050962,GATSBY,魔法激凍體用噴霧x3,75折,657,499,481,2026-08-12 13:55:01
