icode,brand,name,discount,old_price,price,qty,scraped_at
9596499,Oral-B 歐樂B,PRO3 3D電動牙刷+送兩年份刷頭,43折,4799,2111,79,2026-08-20 13:55:02
12487132,希爾思,貓罐頭24入,75折,1680,1260,286,2026-08-20 13:55:02
15435083,Chic Chic 琪琪,4件組★美型高彈BraTop(多款選),38折,1880,719,294,2026-08-20 13:55:02
7600368,悠活原力,高濃縮蔓越莓益生菌3盒(30粒/盒),48折,2040,999,297,2026-08-20 13:55:02
8426761,ON 歐恩,金牌乳清蛋白5磅(多口味可選),81折,3999,3249,145,2026-08-20 13:55:02
15479611,Apple,2025 iPad 11 A16/11吋/WiFi/256G,92折,19090,17588,27,2026-08-20 13:55:02
13806294,飛利浦,全自動義式咖啡機(EP1221),52折,16900,8911,93,2026-08-20 13:55:02
10343393,元大珠寶黃金一錢金塊金條 十三選一(獨家與白沙屯媽祖授權聯名),元大珠寶黃金一錢金塊金條 十三選一(獨家與白沙屯媽祖授權聯名),93折,20388,18988,17,2026-08-20 13:55:02
11761101,IMPACT 怡寶,輕量成長型／閃耀星空輕量護脊書包｜momo限定｜120cm以上(國小 小學 兒童 學生),53折,2990,1611,141,2026-08-20 13:55:02
14202453,萬歲牌,中元普渡拜拜箱 澎派零食8件組,74折,1343,999,182,2026-08-20 13:55:02
13901279,MIT iLook,買1送1 專利冰霧極凍涼感冰冰被/床包,21折,4360,918,308,2026-08-20 13:55:02
13729350,適樂膚,水楊酸潔膚露2入,6折,1832,1104,281,2026-08-20 13:55:02
13793399,怡麗絲爾,小金管35mlx2★加贈100mo+洗衣膠囊,75折,2100,1575,245,2026-08-20 13:55:02
15178615,STARBUCKS 星巴克,momo獨賣隨星杯咖啡分享組兩盒組,89折,999,899,271,2026-08-20 13:55:02
15568013,飛利浦,2入組-小炫風100檔手持扇 ACR3222,3折,3980,1211,287,2026-08-20 13:55:02
15285846,Acer,送羅技滑鼠★15.6吋i7 RTX5060電競筆電,93折,46900,43900,10,2026-08-20 13:55:02
8666029,Sofy蘇菲,彈力貼身衛生棉,39折,1158,459,1,2026-08-20 13:55:02
14692684,銀髮川柳1-9套書 (贈「笑納人生」賀年紅包組),銀髮川柳1-9套書 (贈「笑納人生」賀年紅包組),68折,2250,1552,26,2026-08-20 13:55:02
15119015,樂敦,V游離型葉黃素複方軟膠囊 120粒*2入,72折,3596,2599,142,2026-08-20 13:55:02
15292474,凱撒飯店聯合券,4館通用餐飲券,47折,1738,818,290,2026-08-20 13:55:02
13786652,飛利浦,星視界透視海星氣炸鍋,66折,8990,5990,145,2026-08-20 13:55:02
10536422,QUAKER 桂格,無糖養氣人蔘 72入,76折,4320,3298,88,2026-08-20 13:55:02
13181394,白蘭,買2送1★4X洗衣球162顆,44折,1557,699,286,2026-08-20 13:55:02
15506025,華碩,Ultra 5輕薄16G/OLED,92折,37999,34999,46,2026-08-20 13:55:02
9509497,滿意寶寶,瞬潔乾爽輕巧褲L-XXL(任選2箱組),66折,3512,2330,426,2026-08-20 13:55:02
11724005,ONEHOUSE五開門折疊收納箱4入,ONEHOUSE五開門折疊收納箱4入,45折,3300,1499,128,2026-08-20 13:55:02
13799375,Simply 新普利,超級夜酵素DX 100錠x2盒,37折,11200,4180,490,2026-08-20 13:55:02
15489437,DJI,Osmo Nano隨行套裝(128GB),95折,10690,10190,29,2026-08-20 13:55:02
14460388,NINE WEST,買包送夾★斜背包/手提包/托特包(多款),3折,4860,1480,169,2026-08-20 13:55:02
13831960,Crocs,InMotion舒樂運動鞋,62折,2880,1799,150,2026-08-20 13:55:02
14654886,瑞康屋,不鏽鋼平底鍋24cm,54折,2200,1199,96,2026-08-20 13:55:02
9437687,THOMSON,無線吸塵器TM-SAV52D,32折,16900,5411,96,2026-08-20 13:55:02
10894689,聖萊西,銀貓罐170g*24入,44折,1800,799,958,2026-08-20 13:55:02
11659902,潘婷,爆水膠囊護髮膜 64入,35折,3160,1111,265,2026-08-20 13:55:02
12888824,Philips飛利浦瞬熱智能免治馬桶座,Philips飛利浦瞬熱智能免治馬桶座,57折,11900,6790,100,2026-08-20 13:55:02
13286234,adidas 愛迪達,精選運動鞋 跑鞋 慢跑鞋,37折,2690,999,234,2026-08-20 13:55:02
9199790,牙周適,牙齦護理牙膏6入,54折,1379,749,360,2026-08-20 13:55:02
15505968,NEOFLAM,陶瓷雙鍋組-30炒鍋含蓋+24雙耳湯鍋,17折,10130,1799,494,2026-08-20 13:55:02
15422362,法國製LANCASTER粒面牛皮鉤扣斜背包,法國製LANCASTER粒面牛皮鉤扣斜背包,57折,5000,2880,32,2026-08-20 13:55:02
