icode,brand,name,discount,old_price,price,qty,scraped_at
15535333,石頭科技,Qrevo 2 Pro掃拖機器人,42折,39999,16999,40,2026-08-21 17:55:01
15287902,王品集團,鍋物中菜$1600抵用券,86折,1600,1388,183,2026-08-21 17:55:01
15027896,24HRS,3件組★包覆款無感軟鋼圈內衣,56折,2040,1160,408,2026-08-21 17:55:01
10877396,國際牌,高滲透奈米水離子吹風機-NA0J深藍,68折,10900,7490,58,2026-08-21 17:55:01
13626252,Tiger Family,MAX Pro 2S系列超輕量護脊書包- 可摺疊版(中高年級適用),73折,3780,2770,190,2026-08-21 17:55:01
15467864,善存,我的每日營養 3入組,83折,2607,2164,119,2026-08-21 17:55:01
12177159,FL 生活+,4入組-極簡風可疊加附輪折疊雙掀蓋收納箱系列-基本款/加高款(FL-311*4/FL-312*4),37折,6398,2399,115,2026-08-21 17:55:01
14348759,星巴克,特選抹茶拿鐵4入x6盒,88折,1014,899,282,2026-08-21 17:55:01
8500802,禾聯,14吋DC變頻風扇 14A8,45折,2690,1211,261,2026-08-21 17:55:01
15356986,SKECHERS,女款 輕量防水涼拖鞋 (多款選),57折,1890,1090,215,2026-08-21 17:55:01
14921076,華碩,14吋Core 7輕薄16G,95折,24999,23999,41,2026-08-21 17:55:01
11188381,伊萊克斯,Pure A9.2高效能抗菌空氣清淨機EP71-56,44折,22900,10111,70,2026-08-21 17:55:01
14175119,法國皇家,成貓飼料10kg,72折,3999,2899,88,2026-08-21 17:55:01
14191788,Tefal 特福,高速真空火氧冷熱調理機-BL983A70(果汁機/冰沙機/豆漿機/精力湯),4折,19800,7999,36,2026-08-21 17:55:01
11821954,達摩本草,92%高濃度魚油10入（共1200顆),33折,19000,6399,42,2026-08-21 17:55:01
10593565,Aesop,護手霜 75ml(賦活芳香),57折,1050,599,463,2026-08-21 17:55:01
13550336,桂格完膳,營養素優基力3重蛋白48入,89折,3700,3300,98,2026-08-21 17:55:01
10527945,橘子工坊,洗衣超值5+1組,51折,1575,809,418,2026-08-21 17:55:01
11304485,台灣森永,威德in果凍4盒,59折,1008,599,380,2026-08-21 17:55:01
14019718,成長天地,新實木兒童書桌椅任選組,52折,16800,8888,58,2026-08-21 17:55:01
13740632,HETRAS,沐浴乳x2入,48折,1198,579,577,2026-08-21 17:55:01
15256433,STAUB,鑄鐵雙鍋組 圓鍋+平煎鍋16cm,31折,14880,4699,65,2026-08-21 17:55:01
15224622,UNDER ARMOUR,UA 男鞋 女鞋 Charged Rogue 5 SE 慢跑鞋 運動鞋,35折,3080,1080,915,2026-08-21 17:55:01
11594267,Rudy,玫瑰純露化妝水4入,26折,3360,899,50,2026-08-21 17:55:01
13332421,林聰明,沙鍋菜2入,93折,799,749,239,2026-08-21 17:55:01
11956960,SCANDINAVIAN FOREST,北歐小刺蝟洞洞鞋/涼拖鞋/水鞋/沙灘鞋/布希鞋/厚底鞋/增高鞋防潑水(多款任選),83折,1180,990,110,2026-08-21 17:55:01
15577683,Samsung 三星,Galaxy Z Fold8 (12G/256G),91折,59900,54900,9,2026-08-21 17:55:01
14819884,Acer 宏碁,27型 IPS 2K 16:9 144Hz 超薄護眼螢幕,71折,4999,3588,25,2026-08-21 17:55:01
15463314,Berndes 寶迪,德製不沾雙炒鍋28+30(含蓋),16折,14680,2359,113,2026-08-21 17:55:01
