icode,brand,name,discount,old_price,price,qty,scraped_at
13100507,高露潔,抗敏感牙膏120gx16入,33折,2704,899,207,2026-08-10 21:55:01
15543245,MSI 微星,14吋Ultra 7 355 長續航AI筆電,83折,41900,34900,10,2026-08-10 21:55:01
14960109,MSI,i5 RTX3050電競★免3萬入手,69折,42900,29900,6,2026-08-10 21:55:01
12516094,高露潔,全效牙膏8入,34折,2000,699,288,2026-08-10 21:55:01
11821954,達摩本草,92%高濃度魚油10入（共1200顆),33折,19000,6399,31,2026-08-10 21:55:01
15024570,FJ豐傑生醫,德國100%膠原蛋白15包/盒x5入(胜級小分子ｘ單方無添加膠原蛋白ｘ水解膠原蛋白),66折,3000,1980,217,2026-08-10 21:55:01
9621690,Oral-B,PRO1 3D電動牙刷+兩年份刷頭,45折,3290,1490,170,2026-08-10 21:55:01
11150640,好奇,純水濕巾30包,65折,1560,1029,24,2026-08-10 21:55:01
10343393,元大珠寶黃金一錢金塊金條 十三選一(獨家與白沙屯媽祖授權聯名),元大珠寶黃金一錢金塊金條 十三選一(獨家與白沙屯媽祖授權聯名),95折,19588,18688,64,2026-08-10 21:55:01
10958352,好奇,小森林尿布 (好眠褲/好動褲/黏貼型),82折,1699,1398,1,2026-08-10 21:55:01
14951759,理膚寶水,MELA B3 淡斑精華,36折,10566,3865,188,2026-08-10 21:55:01
12214847,Chic Chic 琪琪,下殺50/件★10入抑菌無痕女內褲(多款選),42折,1180,499,226,2026-08-10 21:55:01
12576226,mo select,可微波密封不鏽鋼保鮮盒5件組,25折,2690,699,89,2026-08-10 21:55:01
14323067,OSIM,護眼樂Air 2,66折,5680,3780,26,2026-08-10 21:55:01
14996773,PP 石墨烯,石墨烯能量護膝2雙(3D立體包覆 穩定支撐),44折,7980,3588,188,2026-08-10 21:55:01
15273118,A FACTORY 傢俱工場,回彈支撐透氣床墊,25折,7880,1980,69,2026-08-10 21:55:01
12118491,元氣堂,醣的對策胜月太苦瓜膠囊30粒x6盒,4折,5625,2280,169,2026-08-10 21:55:01
12270439,輝葉良品,天胡一號 電動麻將桌HYG-W01_摺疊款全配版,69折,31300,21888,54,2026-08-10 21:55:01
10009779,惠而浦,10.5KG變頻滾筒,59折,15000,8999,22,2026-08-10 21:55:01
14931605,Buffalo 牛頭牌,小牛石英陶不沾鍋炒鍋30cm,33折,2800,950,119,2026-08-10 21:55:01
13640189,Calbee 卡樂比,任選薯條三兄弟2入(原味/玉米),61折,978,599,379,2026-08-10 21:55:01
14296672,REEBOK,LITE 5 男女慢跑鞋 運動鞋 休閒鞋 (多款選),45折,2180,999,30,2026-08-10 21:55:01
15530199,FELLOW,Matcha Set抹茶碗套裝組合,7折,4980,3499,24,2026-08-10 21:55:01
13878318,dyson,HT01二合一吹風直髮器/吹風機(絲絨紅禮盒版),54折,16600,8999,143,2026-08-10 21:55:01
15271389,舒潔,棉柔厚韌三層110抽x30包x2箱,41折,2598,1079,736,2026-08-10 21:55:01
9773637,Pril 淨麗,小蘇打環保洗碗精/洗滌劑補充包 1000mlx5包,52折,945,499,267,2026-08-10 21:55:01
13240324,皇家東方泰,泰式古法全身舒壓100分鐘★贈眼部熱敷(假日不加價),28折,3200,899,105,2026-08-10 21:55:01
12569371,Diptyque,淡香精75ml,64折,6500,4199,129,2026-08-10 21:55:01
15541764,ASUS 華碩,ASUS PAD3K OLED平板電腦(8G/256G),91折,19698,17999,49,2026-08-10 21:55:01
15407603,GIANT,LATTE E+ 都會媽咪電動輔助自行車(2027),93折,36800,34388,7,2026-08-10 21:55:01
13907931,微星平台,R7/RTX5060TI電競電腦(R7-7700/32G/1TB),92折,39999,36999,13,2026-08-10 21:55:01
15506513,巴黎萊雅,水光洗/護髮素任選3入,75折,1257,949,309,2026-08-10 21:55:01
13308316,COACH,官方直營 MINI ROWAN/BRYNN/MOLLIE 斜背/肩背/托特包-多款,49折,12800,6288,56,2026-08-10 21:55:01
14645690,健康優見,高單位葉黃素軟膠囊10瓶+贈維生素C1000緩釋錠2瓶,46折,4550,2099,288,2026-08-10 21:55:01
15406670,BRITA官方直營 純淨濾水壺XL(石灰藍)+MXPRO去水垢6入x2(共1壺13芯),BRITA官方直營 純淨濾水壺XL(石灰藍)+MXPRO去水垢6入x2(共1壺13芯),48折,5990,2888,89,2026-08-10 21:55:01
15464156,HR赫蓮娜,植萃綠寶再生精萃50ml,68折,9540,6500,44,2026-08-10 21:55:01
14867617,未來美,早C晚A囤貨組,29折,7520,2186,104,2026-08-10 21:55:01
11145334,STARBUCKS 星巴克,咖啡膠囊10顆x5盒組(口味任選;僅適用於Nespresso Original膠囊咖啡機),95折,1200,1150,245,2026-08-10 21:55:01
9744328,台達電子,多功能浴室廁所涼暖風機-豪華300系列遙控型韻律風門-適用3-6坪,49折,14900,7388,200,2026-08-10 21:55:01
