icode,brand,name,discount,old_price,price,qty,scraped_at
12787366,BRITA,5重龍濾水器組(共1機4芯),49折,9250,4580,186,2026-08-19 23:00:01
15468114,BRITA,愛奴娜濾水壺組(共2壺14芯),55折,4320,2380,434,2026-08-19 23:00:01
14921074,華碩,15.6吋Core 7輕薄16G,86折,28900,24999,37,2026-08-19 23:00:01
8388541,善存,葉黃素軟膠囊4+1盒組,53折,3995,2141,167,2026-08-19 23:00:01
12638823,BRITA,去水垢濾心(12入裝),6折,3276,1988,510,2026-08-19 23:00:01
12844270,大研生醫,德國頂級魚油6入組(60粒/入),4折,11880,4850,98,2026-08-19 23:00:01
11006259,禾聯,4-6坪一級變頻冷暖空調,59折,29900,17900,19,2026-08-19 23:00:01
14503245,SHARP 夏普,10公升 2合1空氣清淨除濕機 DW-LT10FT-W,69折,12900,8999,50,2026-08-19 23:00:01
10116136,倍潔雅,舒感柔韌150抽x70包,52折,1350,709,457,2026-08-19 23:00:01
14448614,ASUS 華碩,ROG XBOX ALLY X電競掌機(ALLY-RC73XA-0031AZ2E/Z2八核心 Extreme/24G/1TB/W11),94折,34999,32999,30,2026-08-19 23:00:01
14761090,BRITA,瞬熱溫控冰溫熱開飲機13芯,44折,31650,14119,18,2026-08-19 23:00:01
15491289,麥當勞,豬肉滿福堡加蛋+冰美式,52折,110,58,8,2026-08-19 23:00:01
14897113,品客洋芋片12入,品客洋芋片12入,71折,735,529,504,2026-08-19 23:00:01
12750992,德國Emma,Lite獨立筒床墊-標準單人,27折,14310,3999,49,2026-08-19 23:00:01
10567704,無塵氏,酒精擦抗菌濕巾85抽x24包/箱,32折,2376,769,178,2026-08-19 23:00:01
10681202,SWAROVSKI 施華洛世奇,Only/Una Angelic 手鏈/耳釘(情人節禮物),57折,3490,1999,78,2026-08-19 23:00:01
10101929,Logitech 羅技,Lift 人體工學垂直藍牙滑鼠,71折,2490,1790,51,2026-08-19 23:00:01
11575124,達摩本草,專利山苦瓜胜月太6入(共540顆),41折,12000,4950,71,2026-08-19 23:00:01
12132418,Artso 亞梭,舒芙椅多色任選,59折,10000,5999,157,2026-08-19 23:00:01
11182207,dyson,V12強勁輕量智慧無線吸塵器(升級HEPA過濾),67折,24900,16888,146,2026-08-19 23:00:01
13536609,ROOTON,植萃養髮噴霧2入組,57折,2226,1280,192,2026-08-19 23:00:01
14159538,24HRS,寶寶藍新上市★鎮店款支撐內衣-5件組,55折,3400,1900,495,2026-08-19 23:00:01
14778228,BGYM 比勁,DD03 超慢跑律動走步機PRO-登山者+3%,48折,22999,11099,28,2026-08-19 23:00:01
12842795,亞培,安素原味 HMB升級配方 60入,82折,5140,4250,200,2026-08-19 23:00:01
13330061,萬歲牌,無調味堅果隨手包盒裝5盒組(共25包),65折,1000,659,401,2026-08-19 23:00:01
14861241,三星,65型4K智慧顯示器,71折,27900,19900,28,2026-08-19 23:00:01
11562989,華碩平台,i5 RTX5060電競電腦(14400F/16G/1T),91折,36790,33490,20,2026-08-19 23:00:01
15512661,巴黎萊雅,金緻護髮精油任選3入,69折,1737,1211,244,2026-08-19 23:00:01
14176506,蕎拉燕麥,超級纖脆/穀食4包,41折,1196,499,529,2026-08-19 23:00:01
8085604,美博士,B3水楊酸精華3入組,55折,4140,2280,131,2026-08-19 23:00:01
15416394,理膚寶水,MELA PRO美白禮盒,39折,5636,2208,294,2026-08-19 23:00:01
