icode,brand,name,discount,old_price,price,qty,scraped_at
15285869,Acer,送包鼠★15.6吋Ultra 5 AI效能,87折,24900,21900,23,2026-08-13 10:55:02
14273582,TP-Link,二入組★Wi-Fi 7 三頻 10G路由器,77折,12999,10088,48,2026-08-13 10:55:02
13878318,dyson,HT01二合一吹風直髮器(絲絨紅禮盒版),54折,16600,8999,145,2026-08-13 10:55:02
3671482,Wacoal 華歌爾,7件組新伴蒂心情內褲 M-LL 褲包(共7色),6折,1610,966,163,2026-08-13 10:55:02
13598055,橘子工坊,天然洗衣球162顆,36折,2613,949,448,2026-08-13 10:55:02
9951817,小潘,鳳凰酥12入x2盒(不附提袋),8折,990,799,362,2026-08-13 10:55:02
7947653,原萃,無糖冷萃茶450ml x2箱(共48入),53折,1680,899,200,2026-08-13 10:55:02
15205222,義美,小泡芙6盒組,73折,669,490,483,2026-08-13 10:55:02
15512497,Even Realities,Even G2 AI 智慧眼鏡,99折,19991,19990,12,2026-08-13 10:55:02
15180439,亞馬生醫,MPE-311激孅粒現5盒,49折,7900,3880,95,2026-08-13 10:55:02
7660057,brother,DCP-1510黑白雷射複合機★支援XP系統印速每分20頁,79折,3890,3090,44,2026-08-13 10:55:02
15097603,蘭諾,衣物芳香豆補充4入,5折,1996,999,409,2026-08-13 10:55:02
9781394,倍力,S30狗飼料15kg,66折,2700,1799,363,2026-08-13 10:55:02
14062588,PORTER INTERNATIONAL,波特包超大牌送10%☆送禮推薦 真皮零錢包 MELODY長夾卡夾 手提包(限量多款選),76折,3250,2480,68,2026-08-13 10:55:02
15528873,Gelovery 愷達生醫,德國KD SPM魚油軟膠囊(10包組:30顆/包),31折,15600,4990,149,2026-08-13 10:55:02
15168605,聲寶,4-6坪一級變頻冷暖空調,74折,23900,17900,10,2026-08-13 10:55:02
14873420,ONEHOUSE丹邁多輪防水收納登機包,ONEHOUSE丹邁多輪防水收納登機包,31折,2800,888,321,2026-08-13 10:55:02
13229603,dyson,V8 SV25 強勁無線吸塵器(經典熱銷款),53折,16900,8990,134,2026-08-13 10:55:02
13551240,GJS 金敬順黃金金豆 純金9999 保值小金豆 多選款(金重:0.27錢/1克),GJS 金敬順黃金金豆 純金9999 保值小金豆 多選款(金重:0.27錢/1克),93折,5788,5388,94,2026-08-13 10:55:02
9603660,LeapFrog,100單字互動認知圖鑑(多款可選),59折,1650,988,61,2026-08-13 10:55:02
7889250,Johnsons 嬌生,pH5.5沐浴乳x12入,55折,2268,1249,0,2026-08-13 10:55:02
15536144,DJI,OSMO ACTION 6暢拍潛水套裝 運動相機/迷你相機｜可變光圈｜旗艦畫質超級夜拍(聯強國際貨),94折,18060,16990,20,2026-08-13 10:55:02
11060709,滿意寶寶,極上呵護黏貼紙尿褲M-XL(任選2箱組),74折,4598,3418,491,2026-08-13 10:55:02
14517522,巴黎卡詩,釉光香頌小粉球45ml,53折,3470,1850,148,2026-08-13 10:55:02
15491295,麥當勞,麥香魚+麥克雞塊(4塊)+薯條(大)+冰檸檬風味紅茶(中),73折,204,149,1,2026-08-13 10:55:02
14508638,春風,輕柔膚觸抽取100抽x72包,64折,1090,699,320,2026-08-13 10:55:02
11598427,伊萊克斯,Flow A3 Air 抗菌空氣清淨機-五色任選(8坪適用FA31-202),43折,15980,6888,92,2026-08-13 10:55:02
8442864,德國雙人,Joy不鏽鋼單柄鍋16cm含玻璃蓋,51折,1950,999,289,2026-08-13 10:55:02
13062147,巴黎精品,法式緞面冰絲洋裝(多款任選),1折,6200,649,447,2026-08-13 10:55:02
12982769,亞培,任選-葡勝納菁選-原味+纖維/香草口味 48入,81折,5290,4320,145,2026-08-13 10:55:02
15175757,Philips 飛利浦,X5012電鬍刀+HX2411音波牙刷,81折,3888,3188,146,2026-08-13 10:55:02
14917774,STAUB,鑄鐵和食鍋18cm贈陶瓷餐盤2件組,47折,10556,4999,56,2026-08-13 10:55:02
15438811,蘭蔻,超極限肌因賦活露50ml補充瓶,52折,6780,3591,97,2026-08-13 10:55:02
