icode,brand,name,discount,old_price,price,qty,scraped_at
14500395,LARGAN 大立美,關健立克10盒（共300粒）,44折,14900,6688,157,2026-08-08 11:00:05
14107740,幫寶適,一級幫散熱拉拉褲/黏貼尿布5箱,74折,7145,5299,489,2026-08-08 11:00:05
12842795,亞培,安素原味 HMB升級配方 60入,82折,5140,4250,196,2026-08-08 11:00:05
13344416,資生堂國際櫃,百優精純乳霜 75mlx2入,35折,7200,2577,196,2026-08-08 11:00:05
8971796,Panasonic 國際牌,日本製乾濕兩用電動刮鬍刀(ES-ST2S-K),49折,3990,1990,79,2026-08-08 11:00:05
15512497,Even Realities,Even G2 AI 智慧眼鏡,99折,19991,19990,19,2026-08-08 11:00:05
15510582,Samsung 三星,Galaxy Z Fold8 Ultra (12G/512G),91折,71900,65900,27,2026-08-08 11:00:05
4932213,桂格,養氣人蔘共120入,72折,7320,5310,176,2026-08-08 11:00:05
7851422,MarCella 瑪榭,7件組★MIT無縫抗菌內褲-薄感中低腰,75折,1318,999,471,2026-08-08 11:00:05
13528252,Sofy蘇菲,超熟睡/超日安褲型衛生棉箱購,36折,1999,725,1,2026-08-08 11:00:05
14817136,SANSUI,5.1.2聲霸 聲空艙SS2,59折,21600,12800,23,2026-08-08 11:00:05
14175260,法國皇家,理想體態貓飼料15kg,7折,4550,3199,458,2026-08-08 11:00:05
15491289,麥當勞,豬肉滿福堡加蛋+經典美式咖啡(冰),52折,110,58,0,2026-08-08 11:00:05
8141534,大研生醫,德國頂級魚油10入組(600粒.陳美鳳&權威醫生共同推薦),4折,19800,7950,72,2026-08-08 11:00:05
11663033,dyson,V12 TC強勁輕量智慧無線吸塵器(mo獨家升級版/雙主吸頭),71折,24900,17900,138,2026-08-08 11:00:05
11560785,雅詩蘭黛,小棕瓶30送30ml,58折,5340,3100,188,2026-08-08 11:00:05
15331327,BRITA,純淨全效型6芯-歐洲製,59折,2000,1183,45,2026-08-08 11:00:05
15478703,PORTER,波特包 獨家新品x熱銷獨家組★新品手提包 輕量斜背包 真皮短夾(19款選),6折,4950,2999,78,2026-08-08 11:00:05
14228051,LG,超值雙層360循環扇空氣清淨機,66折,20900,13900,48,2026-08-08 11:00:05
12092813,雪之上,全效合一水凝霜3入,55折,4740,2620,71,2026-08-08 11:00:05
14208908,Le Creuset,Gourmand專業迷你鑄鐵鍋具3入組,33折,11880,3999,292,2026-08-08 11:00:05
11843761,Ta-Da 泰達,最新升級版 泰達隨身椅PRO(原廠一年保固),66折,3980,2630,131,2026-08-08 11:00:05
15137218,華碩,15.6吋Core5輕薄16G,79折,24999,19999,39,2026-08-08 11:00:05
14578775,PUMA,Softride系列 慢跑運動鞋 (多款選),76折,1299,999,201,2026-08-08 11:00:05
12137812,ARIEL,4D抗菌洗衣膠囊120顆,74折,1079,799,594,2026-08-08 11:00:05
10689278,SK-II,青春露330ml送10禮,54折,14174,7761,196,2026-08-08 11:00:05
10877396,國際牌,高滲透奈米水離子吹風機-NA0J深藍,68折,10900,7490,73,2026-08-08 11:00:05
14016458,法國Staub,迷你鑄鐵鍋＋圓形平煎鍋16cm,26折,15360,3999,8,2026-08-08 11:00:05
13750528,Olitalia 奧利塔,純橄欖油禮盒組6+1瓶,73折,3960,2928,52,2026-08-08 11:00:05
12553642,皮爾卡登,男款 速乾透氣彈力休閒長褲(四色任選),26折,2980,799,279,2026-08-08 11:00:05
11650005,義美,原味保久乳125mlx2箱(共48入),7折,720,511,461,2026-08-08 11:00:05
13224566,m2 美度,超能膠原飲/晚安飲任選1箱(100包),43折,17250,7580,480,2026-08-08 11:00:05
10484887,饗城,五星級超有感牛肉麵10入組+50MO,77折,1350,1049,229,2026-08-08 11:00:05
