icode,brand,name,discount,old_price,price,qty,scraped_at
12137812,ARIEL,4D抗菌洗衣膠囊120顆,69折,1079,749,684,2026-08-04 14:57:12
14199526,白蘭氏葉黃素精華凍15g*21入*6盒共126入,白蘭氏葉黃素精華凍15g*21入*6盒共126入,51折,7434,3799,16,2026-08-04 14:57:12
4908249,白蘭氏冰糖燕窩70g*6入*8盒 共48入,白蘭氏冰糖燕窩70g*6入*8盒 共48入,62折,11912,7388,49,2026-08-04 14:57:12
15097603,蘭諾Lenor,衣物芳香豆補充包4入,5折,1996,999,464,2026-08-04 14:57:12
14928291,好自在,無痕早安/奢柔褲36片/安睡褲48片,59折,1598,949,458,2026-08-04 14:57:12
8821182,悠活原力,關健複方膠囊UC-II+玻尿酸x2(30粒/盒),66折,3560,2350,159,2026-08-04 14:57:12
15521474,a la sha,獨家魅力價1090↘運動抹茶舒適短褲,78折,1390,1090,805,2026-08-04 14:57:12
15235083,美博士,90ml清爽防曬霸容量組,32折,7590,2480,121,2026-08-04 14:57:12
12700966,BRAUN 百靈,智能變速 5系PRO電鬍刀★充電座組,59折,7188,4288,39,2026-08-04 14:57:12
15532704,Samsung 三星,Galaxy Z Fold8 512G,9折,65900,59900,44,2026-08-04 14:57:12
11847448,美膳雅9L大全配多功能氣炸烤箱,美膳雅9L大全配多功能氣炸烤箱,42折,6980,2980,80,2026-08-04 14:57:12
15129556,dyson,HD19國際電壓隨行吹風機 (新品上市/全球電壓),91折,10900,9990,150,2026-08-04 14:57:12
9596499,Oral-B 歐樂B,PRO3 3D電動牙刷+送兩年份刷頭,43折,4799,2111,92,2026-08-04 14:57:12
15146594,Hair Recipe,洗護髮5入組★全新上市,49折,2265,1111,555,2026-08-04 14:57:12
15325345,Samsung 三星,Galaxy S26 Ultra 5G 6.9吋(12G/256G/Snapdragon 8 Elite Gen 5/2億鏡頭畫素/AI手機),82折,44900,37120,30,2026-08-04 14:57:12
12984109,ARIEL,超濃縮抗菌抗臭洗衣精8包,72折,1099,799,534,2026-08-04 14:57:12
13233685,OLAY膠原大紅瓶50g 3入組,OLAY膠原大紅瓶50g 3入組,29折,5997,1799,291,2026-08-04 14:57:12
9246379,卜蜂,急凍生鮮 去皮清雞胸肉真空6連包x2組,41折,2400,999,285,2026-08-04 14:57:12
6609184,金車,CrystalValley礦沛氣泡水585mlx3箱(共72入),48折,1800,864,316,2026-08-04 14:57:12
8141534,大研生醫,德國頂級魚油10入組(600粒.陳美鳳&權威醫生共同推薦),41折,19800,8188,96,2026-08-04 14:57:12
15491298,麥當勞,麥克雞塊 (10塊)+薯條(大)+可樂(中),7折,212,149,1,2026-08-04 14:57:12
6987657,農純鄉,常溫滴雞精8入*50g/盒(共2盒),79折,2760,2200,199,2026-08-04 14:57:12
15376430,新竹國賓大飯店,八方燴西餐廳★平日下午茶吃到飽,72折,990,719,349,2026-08-04 14:57:12
9709538,大研生醫,淨密樂蔓越莓甘露糖粉包24包X5盒,39折,5625,2199,291,2026-08-04 14:57:12
13432960,AVEDA,蘊活煥欣洗髮精1L★下單贈200mo,9折,6000,5400,49,2026-08-04 14:57:12
11006259,禾聯,4-6坪一級變頻冷暖空調,59折,29900,17900,16,2026-08-04 14:57:12
12671674,NEOFLAM,陶瓷輕量深炒鍋28cm-附蓋,3折,2990,899,192,2026-08-04 14:57:12
11108334,杏輝醫藥,蓉憶記膠囊3入組(共90粒),59折,10050,5980,53,2026-08-04 14:57:12
6480933,禾聯,14吋智能變頻DC風扇 HDF-14A3,4折,2490,999,15,2026-08-04 14:57:12
14881890,健康優見,高單位葉黃素(30粒*10瓶)+白沙屯外出隨身藥盒*1,47折,4450,2099,156,2026-08-04 14:57:12
14367896,LG,55型 4K OLED 聯網智慧TV,61折,64900,39900,27,2026-08-04 14:57:12
9279789,薇佳,全能洗顏霜3入,38折,2138,818,76,2026-08-04 14:57:12
11663033,dyson,V12強勁輕量智慧無線吸塵器-mo獨家升級版(雙主吸頭),71折,24900,17900,142,2026-08-04 14:57:12
9324890,EPSON,L3210高速三合一★最全功能家用首選,81折,4990,4090,28,2026-08-04 14:57:12
12939944,輝葉,X-Runner智能電動跑步機 HY-20612,7折,25800,18300,25,2026-08-04 14:57:12
7701923,BODYLUV,純淨完美蓮蓬頭+純淨完美蓮蓬頭濾芯6入,56折,2094,1180,158,2026-08-04 14:57:12
12608515,ASUS 華碩,Zenfone 11 Ultra 5G 6.78吋(12G/256G/高通驍龍8 Gen3/5000萬鏡頭畫素/AI手機),74折,23990,17777,17,2026-08-04 14:57:12
14028360,義美,義美好食瓶-香脆脆花生4罐,79折,620,490,450,2026-08-04 14:57:12
11217044,毛孩時代,95%頂級深海魚油x5盒 寵物魚油,69折,4400,3049,72,2026-08-04 14:57:12
13799375,Simply 新普利,超級夜酵素DX 100顆(x2盒),37折,11200,4180,496,2026-08-04 14:57:12
14107740,幫寶適,一級幫散熱拉拉褲/黏貼尿布5箱,74折,7145,5299,495,2026-08-04 14:57:12
6781756,RED COW紅牛,官方直營 超濃全脂奶粉2kgX2包,66折,1416,938,335,2026-08-04 14:57:12
14022093,CROSS,xZENDAR父親節送禮 新品到★頂級小牛皮質感皮夾 長短夾 皮帶 零錢包(附禮盒提袋 男女中性款),0.5折,29800,1688,186,2026-08-04 14:57:12
10434333,朵舒,極致厚柔大3層120抽x60包,43折,1800,789,476,2026-08-04 14:57:12
14870910,3M,牙線棒4包組(3款選),55折,1996,1111,290,2026-08-04 14:57:12
