icode,brand,name,discount,old_price,price,qty,scraped_at
12305064,LG,13+10KG乾衣機+滾筒,89折,54800,48900,41,2026-08-12 07:03:01
15079396,Oral-B,多入組- iO微震刷頭 (清潔/溫和/美白),73折,3398,2499,50,2026-08-12 07:03:01
13230676,Cetaphil,長效潤膚霜 550gx4入,31折,4800,1488,206,2026-08-12 07:03:01
7851422,MarCella 瑪榭,7件組★MIT無縫抗菌內褲-薄感中低腰,75折,1318,999,500,2026-08-12 07:03:01
8133411,大研生醫,德國頂級魚油3入組(60粒/入.陳美鳳&權威醫生共同推薦),37折,6750,2499,149,2026-08-12 07:03:01
15383908,Sofy 蘇菲,超熟睡褲型衛生棉 M-XL/共24-36片,37折,1289,479,312,2026-08-12 07:03:01
14416769,SunEarth&U,日本17口袋收納/可站立後背包(多款選),47折,2320,1099,286,2026-08-12 07:03:01
15204602,LG,65型 4K UHD 75系列 智慧聯網TV,78折,27900,21900,35,2026-08-12 07:03:01
12721647,LG,19KG變頻洗衣機,67折,27900,18888,40,2026-08-12 07:03:01
15096799,好好生醫,燕窩酸益生菌＋10倍奇蹟蜂王乳,7折,2960,2099,110,2026-08-12 07:03:01
12749140,dyson,HD08溫控負離子吹風機(銀銅色),69折,12900,8990,150,2026-08-12 07:03:01
13970592,KINYO,日本大金輕量鑄造不沾雙鍋組30cm,32折,2480,799,202,2026-08-12 07:03:01
15518679,Apple,S+級福利品 2025 iPad 11 A16/11吋/WiFi/512G,94折,25400,23888,30,2026-08-12 07:03:01
15331327,BRITA,MAXTRA Pro Pure Performance 濾水壺 純淨全效型濾芯 (5+1裝) 6入-歐洲製(原裝平輸),59折,2000,1183,150,2026-08-12 07:03:01
13611372,SK-II,青春露 330ml,53折,8990,4799,150,2026-08-12 07:03:01
13019510,ONEHOUSE洛克巨型免安裝摺疊置物架,ONEHOUSE洛克巨型免安裝摺疊置物架,35折,2799,999,213,2026-08-12 07:03:01
14997215,(行闊國際) 二選一 美國 鷹揚銀幣 英國不列顛 銀幣 1盎司 31.1g 999 白銀,(行闊國際) 二選一 美國 鷹揚銀幣 英國不列顛 銀幣 1盎司 31.1g 999 白銀,9折,3288,2988,99,2026-08-12 07:03:01
14107740,幫寶適,一級幫散熱拉拉褲/黏貼尿布5箱,73折,7145,5245,500,2026-08-12 07:03:01
10997170,日麗生,桐葉豐盈養髮液超值3入組,6折,4470,2685,249,2026-08-12 07:03:01
13118608,PENTAX,17 底片相機(公司貨),79折,19800,15800,15,2026-08-12 07:03:01
13803340,JOJOGO 揪揪購,買一送一 極薄自動輕羽傘,16折,2980,498,620,2026-08-12 07:03:01
12475407,潤姬桃子,S1精華液3入,55折,4740,2620,120,2026-08-12 07:03:01
15091825,TRYALL,濃縮乳清蛋白 500g袋*2入,72折,1518,1098,300,2026-08-12 07:03:01
11311189,LG,樂金新革新超淨化大白抗敏空氣清淨機,53折,12900,6955,43,2026-08-12 07:03:01
13610711,Friskies 喜躍,Party Mix香酥餅16包,49折,1760,879,126,2026-08-12 07:03:01
15041629,Apple,13吋 A18 Pro(8G/256G),97折,22900,22213,15,2026-08-12 07:03:01
13641160,欣葉日本料理,平日晚餐或假日午餐吃到飽,97折,1153,1120,300,2026-08-12 07:03:01
10282410,皮爾卡登,男款 舒適透氣休閒長褲(三色任選),2折,3980,799,270,2026-08-12 07:03:01
13215599,德麗莎,特級初榨橄欖油750ml*3入(可生飲/出廠酸價0.5),5折,2145,1088,280,2026-08-12 07:03:01
11455866,Logitech 羅技,MX Anywhere 3S藍牙行動滑鼠,76折,2990,2290,79,2026-08-12 07:03:01
13193762,UCC,BLACK無糖咖啡185gx2箱(共60入),46折,1800,829,400,2026-08-12 07:03:01
