icode,brand,name,discount,old_price,price,qty,scraped_at
15553788,Google,Pixel 11 Pro 5G 6.3吋(16G/512G),91折,44889,40990,45,2026-08-14 12:30:02
15491289,麥當勞,豬肉滿福堡加蛋+經典美式咖啡(冰),52折,110,58,8,2026-08-14 12:30:02
15515026,Pandora 潘多拉,七夕限定-閃耀真心系列(項鏈/手鏈/戒指/耳環/串飾),68折,2480,1699,157,2026-08-14 12:30:02
14069122,American Explorer 美國探險家,20+25+29/20+25+30吋 前開式行李箱 三件組 上掀式 可加大 旅行箱 登機箱,33折,14740,4880,146,2026-08-14 12:30:02
15292474,凱撒飯店聯合券,4館通用餐飲券,47折,1738,818,337,2026-08-14 12:30:02
15242118,莫凡彼,雙人平日經典義式套餐(含主餐*2+湯品*2+甜點*2+飲品*2),4折,1463,599,396,2026-08-14 12:30:02
10523447,醫強,75%酒精液 6桶組,33折,4500,1499,270,2026-08-14 12:30:02
11973628,西雅圖,貝瑞斯塔咖啡豆908gx2包,81折,898,729,132,2026-08-14 12:30:02
15542980,Roborock 石頭科技,8/14獨家首發!2.5倍超能蒸氣x零感AI速刮臂洗地機 (臂蒸之帝☆F25 Ultra Steam Gen2）,44折,39999,17999,95,2026-08-14 12:30:02
13529813,Colantotte 克郎托天,限時搶購｜送禮首選!SPORTS SR 140 NEXT 運動機能磁石項圈(防水防汗),6折,1664,999,112,2026-08-14 12:30:02
4908315,桂格,即沖即食大燕麥片1100gx6罐,63折,1314,829,362,2026-08-14 12:30:02
13518373,樂米穀場,關山農會一等關山香米1.5kg*6入,51折,1599,818,383,2026-08-14 12:30:02
12627856,露得清,肌緻新生A醇乳霜50g-2入組,7折,1918,1349,275,2026-08-14 12:30:02
13913204,飛利浦,14.2L抗敏清淨除濕機-DE5306,64折,13990,8999,45,2026-08-14 12:30:02
14956241,TP-Link,Tapo C250進階夜視攝影機,81折,1599,1299,73,2026-08-14 12:30:02
14736994,DJI,Neo 三電池版無遙控器 空拍機/無人機 ｜脫控飛行玩法多元｜一鍵起飛新手必備,78折,6990,5490,15,2026-08-14 12:30:02
14266007,FUNY,三麗鷗聯名款手持扇 FUN-SS05,63折,1390,888,86,2026-08-14 12:30:02
14275289,一匙靈,ATTACK洗衣精補充包,78折,750,589,458,2026-08-14 12:30:02
14229511,甘丹小學新生任務1-4套組（贈入學平安任務卡）,甘丹小學新生任務1-4套組（贈入學平安任務卡）,55折,1320,731,41,2026-08-14 12:30:02
14478745,大同,10人份不鏽鋼奶茶色電鍋,7折,3890,2740,70,2026-08-14 12:30:02
15162643,KOHZII 康馳,全自動製冰機 KIM1250SS (2026全新上市),24折,5990,1490,85,2026-08-14 12:30:02
15292469,新板希爾頓酒店,悅市集★平日午餐吃到飽(平日晚+100/假日+400),47折,1705,818,300,2026-08-14 12:30:02
15102506,Tefal 特福,精銳不鏽鋼炒鍋28cm,46折,2350,1099,259,2026-08-14 12:30:02
14876829,CIAO,旨定罐、近海罐85/80g*24入,53折,1499,799,367,2026-08-14 12:30:02
15287208,DaoDi,皮革購物登機包45L,17折,5000,888,172,2026-08-14 12:30:02
13809877,炭輕盈纖淨酵素粉EX 15包x4盒(生物炭/酵素/纖維粉/多穀麴/乳酸菌/蔬果酵素/順暢/代謝/分解),炭輕盈纖淨酵素粉EX 15包x4盒(生物炭/酵素/纖維粉/多穀麴/乳酸菌/蔬果酵素/順暢/代謝/分解),59折,4200,2500,119,2026-08-14 12:30:02
11029279,東元,7-8坪一級變頻冷暖,72折,39900,28900,12,2026-08-14 12:30:02
7701923,BODYLUV,純淨完美蓮蓬頭+純淨完美蓮蓬頭濾芯6入,56折,2094,1180,49,2026-08-14 12:30:02
10517620,派翠,17胜角鯊精華油3入組,38折,4140,1599,280,2026-08-14 12:30:02
14877884,KIPLING,猴猴包新款補貨★輕巧實用大容量旅行收納 後背包 牛角包 手提包 側/肩/斜背包(58款選),36折,5480,1988,180,2026-08-14 12:30:02
14687829,Autotek,4K+2K前後雙Sony星光夜視電子後視鏡行車記錄器,73折,4999,3680,33,2026-08-14 12:30:02
13702074,妙而舒,極透舒膚妙兒褲2箱 M-XL,49折,5100,2529,485,2026-08-14 12:30:02
14531292,MSI 微星,27型 IPS 144Hz 平面護眼商用螢幕,9折,3188,2888,38,2026-08-14 12:30:02
13562715,補體素,優蛋白EX原味即飲237mlx24罐,94折,1950,1850,167,2026-08-14 12:30:02
9929266,m2 美度,超能膠原飲8盒囤貨組(64入),37折,13440,5080,495,2026-08-14 12:30:02
13558828,BIODERMA,舒益淨沐浴露 1000ml*兩入組,39折,1798,711,401,2026-08-14 12:30:02
