icode,brand,name,discount,old_price,price,qty,scraped_at
13333542,象印,日本製6人份微電腦電子鍋,49折,7400,3690,79,2026-08-16 18:03:01
15106958,未來美,PDRN面膜獨家50片組,25折,6550,1650,200,2026-08-16 18:03:01
15491298,麥當勞,麥克雞塊 (10塊)+薯條(大)+可樂(中),7折,212,149,2,2026-08-16 18:03:01
15542980,石頭科技,F25 Ultra Steam Gen2臂蒸之帝洗地機,44折,39999,17999,49,2026-08-16 18:03:01
14109124,mo select,加厚型嬰兒柔濕巾附蓋80抽*24入(台灣製、保濕升級),47折,1750,839,116,2026-08-16 18:03:01
9024179,甜露露,空運華盛頓9.5R櫻桃2kgx1盒,55折,1560,869,495,2026-08-16 18:03:01
15017413,國際牌,2-3坪 一級變頻冷氣,85折,22200,18999,20,2026-08-16 18:03:01
14587016,WEIDER 威德益生菌x2盒(3gx90包/盒)(美式賣場/益生菌順暢/酵素),WEIDER 威德益生菌x2盒(3gx90包/盒)(美式賣場/益生菌順暢/酵素),81折,2200,1799,180,2026-08-16 18:03:01
14949515,MUFU,V40S 極光機 雙鏡頭機車行車記錄器 (贈64GB記憶卡),69折,3990,2790,17,2026-08-16 18:03:01
13928737,BGYM 比勁,DD01超慢跑律動走步機,57折,14999,8599,40,2026-08-16 18:03:01
14148950,Ashley House,移動式不鏽鋼晾曬衣架,27折,4980,1380,110,2026-08-16 18:03:01
14658588,IHouse,雙人5尺收納床架三抽靠牆款,44折,11230,4980,40,2026-08-16 18:03:01
15328953,Folli Follie,(多款任選)氣質百搭錶款,15折,10800,1658,120,2026-08-16 18:03:01
14921076,華碩,14吋Core 7輕薄16G,95折,24999,23999,48,2026-08-16 18:03:01
14032453,Panasonic 國際牌,12公升雙變頻智能除濕機★獨家奶茶色,6折,19900,11999,29,2026-08-16 18:03:01
15553788,Google,Pixel 11 Pro 5G 6.3吋(16G/512G),91折,44889,40990,50,2026-08-16 18:03:01
9927579,Munchee貪貪,機能主食罐24入,55折,1800,999,118,2026-08-16 18:03:01
9316878,京城之霜,60植萃全能乳任選4入,29折,10200,2960,100,2026-08-16 18:03:01
7763758,包大人,瞬吸防漏 黏貼型紙褲,55折,1799,999,688,2026-08-16 18:03:01
15136049,m2美度,超能膠原加法膠囊 4盒組(30入/盒),53折,6320,3380,107,2026-08-16 18:03:01
15491283,蘭蔻,頂級醫學美容凝時精華體驗組,36折,2767,999,299,2026-08-16 18:03:01
15361711,MON’S,慕絲棉沁涼燙鑽牛仔褲 (任選),39折,1980,788,57,2026-08-16 18:03:01
11300579,Lunio,Helix雙人乳膠獨立筒床墊,39折,19800,7890,40,2026-08-16 18:03:01
15040578,伊藤園,有機抹茶粉100gX2入組,7折,1140,799,374,2026-08-16 18:03:01
14920754,髮的食譜,洗護髮3入組★全新上市,58折,1287,749,600,2026-08-16 18:03:01
