icode,brand,name,discount,old_price,price,qty,scraped_at
14827660,娘家官方直營,山苦瓜胜+鉻膠囊5盒,64折,9400,6088,54,2026-08-09 09:00:02
14019529,BRITA,ModelONE+濾芯13芯組,39折,22650,8888,28,2026-08-09 09:00:02
12723306,小米官方旗艦館,無線吸塵器G20Lite,8折,2999,2411,63,2026-08-09 09:00:02
15380842,AVEDA,按摩髮梳(大+小),31折,2500,799,119,2026-08-09 09:00:02
12733496,NEOFLAM,IH雙鍋組28cm炒鍋含蓋+28cm平底鍋,24折,5280,1299,597,2026-08-09 09:00:02
15228448,ZENOMI,智慧傾倒寵物飲水機,68折,2590,1780,272,2026-08-09 09:00:02
15119015,樂敦,V游離型葉黃素複方軟膠囊 120粒*2入,72折,3596,2599,147,2026-08-09 09:00:02
15328933,Tiger Family,升級輕盈輕量護脊書包-摺疊版(高年級140CM以上適用 35L),74折,3980,2970,50,2026-08-09 09:00:02
15177349,OBgE,自然遮瑕粉底棒13g,43折,1388,599,271,2026-08-09 09:00:02
12749140,dyson,HD08溫控負離子智慧吹風機(銀銅色),69折,12900,8990,145,2026-08-09 09:00:02
15526669,Panasonic 國際牌,日本3枚刃電鬍刀+沖牙機,58折,8370,4888,175,2026-08-09 09:00:02
13988161,植村秀,山茶花潔顏油450mlX2,62折,11860,7460,29,2026-08-09 09:00:02
15491296,麥當勞,大麥克+勁辣雞腿堡+麥克雞塊(6塊)+中薯*2+中可*2,69折,432,299,861,2026-08-09 09:00:02
9258336,雅漾,活泉水噴霧5入,43折,3250,1399,372,2026-08-09 09:00:02
11304485,台灣森永,威德in果凍4盒,58折,1008,585,463,2026-08-09 09:00:02
8133411,大研生醫,德國頂級魚油3入組(60粒/入.陳美鳳&權威醫生共同推薦),37折,6750,2499,133,2026-08-09 09:00:02
15196674,adidas 愛迪達,adizero Evo SL運動慢跑鞋 女鞋 男鞋 (JH6206&KJ1363),61折,4890,2999,93,2026-08-09 09:00:02
15541009,AmaBios 亞馬生醫,MPE-311激孅粒現10盒,48折,15800,7588,200,2026-08-09 09:00:02
9779579,Logitech 羅技,M650多工靜音藍牙滑鼠,9折,1090,990,68,2026-08-09 09:00:02
13510447,卜蜂,ITI星級美味多口味烤雞翅4包,49折,1200,599,527,2026-08-09 09:00:02
15033421,ARIEL,4D抗菌洗衣膠囊60+30顆,61折,1028,629,369,2026-08-09 09:00:02
9509497,滿意寶寶,瞬潔乾爽輕巧褲L-XXL(任選2箱組),68折,3512,2398,479,2026-08-09 09:00:02
14237834,Lenovo,15.3吋i5 H版輕薄筆電,0.6折,279990,16990,25,2026-08-09 09:00:02
7884551,林內,16L屋內型強排熱水器,71折,20950,14999,49,2026-08-09 09:00:02
15272194,小米,Xiaomi 17T 6.59吋 5G(12G/512G),97折,19999,19499,29,2026-08-09 09:00:02
15419603,NIKE 耐吉,VOMERO 18 男女運動鞋 跑鞋 緩震 (多款任選),53折,4700,2499,108,2026-08-09 09:00:02
15435618,飛利浦,Baristina 一滑即萃義式咖啡機+全自動冷熱奶泡機,71折,22289,15900,4,2026-08-09 09:00:02
13733217,Evian 依雲,天然礦泉水500mlx2箱(共48入),4折,2352,959,297,2026-08-09 09:00:02
13774738,3M,記憶x科技羽絨枕-可調式多區複合型,43折,4990,2190,82,2026-08-09 09:00:02
14333847,Tefal 特福,煮FUN不沾鍋24CM,29折,2699,799,385,2026-08-09 09:00:02
15128083,KISSDIAMOND,買一送一冰絲涼感休閒速乾褲(多款任選),13折,3760,498,573,2026-08-09 09:00:02
15371098,曼黛瑪璉,3套組-包覆提托經典內衣 B-E罩杯,27折,6480,1780,392,2026-08-09 09:00:02
14899056,舒酸定,專業抗敏護齦牙膏8入,48折,2249,1089,295,2026-08-09 09:00:02
