icode,brand,name,discount,old_price,price,qty,scraped_at
15404240,海爾,218L一級冰箱,72折,13800,9999,28,2026-08-15 20:00:02
9418416,BLACKMORES 澳佳寶,迷你濃縮魚油 3入,62折,5097,3199,193,2026-08-15 20:00:02
15227107,PP 石墨烯,石墨烯粒線修復女內褲4件,33折,10880,3688,87,2026-08-15 20:00:02
10019468,朵舒,棉仔紙超厚柔150抽x84包,46折,1800,829,442,2026-08-15 20:00:02
12292295,台灣三洋,18KG變頻洗衣機,86折,19500,16900,32,2026-08-15 20:00:02
14996149,mo select,雙面蓋可水洗極凍涼感被,34折,1990,688,147,2026-08-15 20:00:02
14450650,Apple,iPhone 17 Pro Max(256G/6.9吋)(20W口袋快充行電組),95折,45400,43400,50,2026-08-15 20:00:02
14217313,OLAY,水光小白瓶30ml-2入,57折,2398,1379,266,2026-08-15 20:00:02
14977973,杏輝醫藥,蓉憶記膠囊3入+白沙屯外出隨身藥盒,56折,10550,5980,53,2026-08-15 20:00:02
6686848,HERAN 禾聯,無線手持吸塵器HVC-23E6B,47折,5688,2699,91,2026-08-15 20:00:02
14873420,ONEHOUSE丹邁多輪防水收納登機包,ONEHOUSE丹邁多輪防水收納登機包,31折,2800,888,272,2026-08-15 20:00:02
11071919,百靈油,100ML*2+滾珠空瓶*1共200ML,91折,3619,3311,285,2026-08-15 20:00:02
15077437,dyson,Ai掃拖機器人(熱活水洗地),87折,24900,21900,95,2026-08-15 20:00:02
13744704,東芝,65型QLED Google TV,45折,39900,17999,19,2026-08-15 20:00:02
5635825,TAKUMI,匠 日製岩紋鐵炒鍋28cm,29折,3080,899,176,2026-08-15 20:00:02
6453343,NISSIN 日清,咚兵衛油豆腐烏龍麵95g*12碗,61折,1140,699,331,2026-08-15 20:00:02
15538817,Gelovery 愷達生醫,鱸魚得水鱸魚精15包,7折,1680,1180,270,2026-08-15 20:00:02
15039734,王品集團,西堤牛排經典套餐,94折,768,729,349,2026-08-15 20:00:02
15094850,水魔素,木薯豆腐砂7L*6包,53折,1680,899,221,2026-08-15 20:00:02
15059139,Lenovo,14吋Ultra 9 H版輕薄AI筆電,71折,45990,32990,22,2026-08-15 20:00:02
15530093,中保防災科技,鋰電池滅火噴霧,84折,2590,2188,50,2026-08-15 20:00:02
11515499,Diptyque,淡香精75ml,64折,6500,4199,146,2026-08-15 20:00:02
11424524,妙妙熊,平紋棉柔巾10盒組,52折,1000,529,292,2026-08-15 20:00:02
14693549,NIKE 耐吉,ACG PEGASUS TRAIL 小飛馬 GTX ACG 越野鞋 慢跑鞋,48折,5400,2599,149,2026-08-15 20:00:02
13159317,獅王,固齒佳酵素牙膏10入,35折,2131,749,412,2026-08-15 20:00:02
14580680,agnes b.,超大牌限定↘Sport b. logo短袖T恤(多款),4折,2980,1200,119,2026-08-15 20:00:02
