icode,brand,name,discount,old_price,price,qty,scraped_at
12063597,LG 樂金,16公升WiFi變頻除濕機-粉紅 MD161QPK3,7折,19900,14111,23,2026-08-22 09:00:02
5788617,Nestle雀巢,金牌微研磨咖啡補充包120g x3包,83折,800,669,439,2026-08-22 09:00:02
12831408,MarCella 瑪榭,任選3件★集中美胸無鋼圈內衣,6折,2397,1450,452,2026-08-22 09:00:02
8141534,大研生醫,德國頂級魚油10入組(600粒),4折,19800,7950,146,2026-08-22 09:00:02
9680523,優格,經典狗飼料13.6kg,61折,2758,1699,510,2026-08-22 09:00:02
13986702,Sodastream,時尚風自動扣瓶氣泡水機,39折,6500,2580,95,2026-08-22 09:00:02
13855503,ARIEL,抗菌抗臭洗衣精x6,5折,2094,1049,490,2026-08-22 09:00:02
11569439,義美生醫,常順軍益生菌-日常保健版S(30包*3盒),7折,2550,1785,164,2026-08-22 09:00:02
12854850,YOMIX優迷,3入組★磁吸收納30W快充線1M,25折,1785,459,328,2026-08-22 09:00:02
15027125,SPORTS RESEARCH,Omega-3 濃縮魚油 1250mg 150粒,84折,2000,1699,195,2026-08-22 09:00:02
14921074,華碩,15.6吋Core 7輕薄16G,86折,28900,24999,46,2026-08-22 09:00:02
11993924,WOKY沃廚,恰恰鍋32CM炒鍋,52折,5680,2980,69,2026-08-22 09:00:02
15178614,STARBUCKS 星巴克,COFFEE CRAFT咖啡濃縮液4瓶(口味任選),7折,988,699,387,2026-08-22 09:00:02
15491289,麥當勞,豬肉滿福堡加蛋+冰美式,52折,110,58,3,2026-08-22 09:00:02
8459054,MODORI,韓國製無痕砧板4色組,57折,2248,1299,145,2026-08-22 09:00:02
15113786,adidas 愛迪達,輕機能雲感短袖上衣,21折,1880,409,353,2026-08-22 09:00:02
11135282,台灣三洋,4-6坪一級變頻冷暖空調,7折,23890,16900,4,2026-08-22 09:00:02
15252400,BRAUN 百靈,新5系PRO免拆快洗電鬍刀★附鬢角刀,49折,6888,3388,28,2026-08-22 09:00:02
11843761,Ta-Da 泰達,最新升級版 泰達隨身椅PRO(原廠一年保固),66折,3980,2630,142,2026-08-22 09:00:02
14006646,獅王,NONIO漱口水6入,42折,1768,749,393,2026-08-22 09:00:02
11045444,滿意寶寶,寶可夢晚安褲L-XXXL,87折,1257,1099,487,2026-08-22 09:00:02
11672034,義美,任選花東種穀米1.5kg*4包,66折,752,499,555,2026-08-22 09:00:02
15279457,京城之霜,超鳳凰抗老淡斑安瓶4盒組,23折,11920,2750,116,2026-08-22 09:00:02
14080249,小老闆寢具,小老闆開學寢具七件組-單人,65折,5580,3680,83,2026-08-22 09:00:02
6472938,鮮綠生活,台南去刺鮮美虱目魚肚共11片,35折,2790,999,308,2026-08-22 09:00:02
14148896,adidas 愛迪達,防曬連帽外套 抗UV 薄外套 寬鬆 女款(多款任選),51折,2290,1190,292,2026-08-22 09:00:02
15230014,石頭科技,F25 RT GEN 2小白鯊零纏繞洗地機,41折,16800,6999,42,2026-08-22 09:00:02
12733952,金喜飛來黃金小金豆0.2錢單顆入(0.20錢±0.01),金喜飛來黃金小金豆0.2錢單顆入(0.20錢±0.01),89折,4688,4188,97,2026-08-22 09:00:02
14531292,MSI 微星,27型 IPS 144Hz 平面護眼商用螢幕,9折,3188,2888,41,2026-08-22 09:00:02
15077520,KERAIA 克萊亞,沁涼旋律速乾彈性涼感褲(兩款；多色),26折,3680,990,189,2026-08-22 09:00:02
13224566,m2 美度,超能膠原飲/晚安飲 任選1箱(100包),45折,17250,7780,498,2026-08-22 09:00:02
10996640,資生堂美髮,活耀洗髮露買500享550ml,31折,4259,1328,234,2026-08-22 09:00:02
15287902,王品集團,鍋物中菜$1600抵用券,86折,1600,1388,198,2026-08-22 09:00:02
15331825,AF AMBER ART安神琥珀心經樹招財燈,AF AMBER ART安神琥珀心經樹招財燈,56折,6800,3860,671,2026-08-22 09:00:02
