icode,brand,name,discount,old_price,price,qty,scraped_at
15109588,Philips 飛利浦,RQ903旗艦攜帶式電鬍刀,63折,9880,6280,100,2026-08-06 23:45:02
12842796,亞培,安素原味 HMB升級配方 90入,82折,7710,6375,150,2026-08-06 23:45:02
8143213,LG,寵物版加強淨化循環扇空氣清淨機(PuriCare360°/AS651DSS0,48折,26800,12900,50,2026-08-06 23:45:02
14861241,三星,65型4K智慧顯示器,71折,27900,19900,30,2026-08-06 23:45:02
14761090,BRITA,瞬熱溫控冰溫熱開飲機13芯組,44折,31650,14119,30,2026-08-06 23:45:02
14977086,追覓科技,X60 Ultra AI藍光辨識超薄掃拖旗艦機,48折,57960,27980,30,2026-08-06 23:45:02
15511112,Samsung 三星,Galaxy Z Flip8 5G 512G,86折,44900,38900,6,2026-08-06 23:45:02
14217313,OLAY,水光小白瓶30ml-2入,57折,2398,1379,300,2026-08-06 23:45:02
12161679,日本桃雪,飯店大毛巾4件組,31折,3180,999,143,2026-08-06 23:45:02
14027751,NIPPI,純膠原蛋白胜白金版3包,78折,3800,2990,200,2026-08-06 23:45:02
14469858,得意的一天,義大利橄欖油1Lx3瓶(超值贈品任選),84折,1761,1485,220,2026-08-06 23:45:02
14148720,Arowana 亞諾納,速達獨家★小資森活29吋上開式1:9前開式可擴充旅行箱/行李箱,37折,4980,1877,500,2026-08-06 23:45:02
11689147,達摩本草,92%高濃度魚油 6入(共720顆),35折,11400,3990,100,2026-08-06 23:45:02
15287208,DaoDi,皮革購物登機包45L,17折,5000,888,146,2026-08-06 23:45:02
11045444,滿意寶寶,寶可夢晚安褲L-XXXL,87折,1257,1099,500,2026-08-06 23:45:02
12049739,老爺酒店聯合住宿紙券,限量新券！多館通用★超長效期2027/6/30,83折,3990,3325,150,2026-08-06 23:45:02
12462401,I.RISS 伊莉絲,8/10件組★提臀輕柔嬰兒棉蠶絲內褲,32折,1580,518,399,2026-08-06 23:45:02
10019468,朵舒,棉仔紙超厚柔150抽x84包,46折,1800,829,500,2026-08-06 23:45:02
13121462,PowerSync 群加,7開6插防雷擊延長線/1.8M,55折,629,349,300,2026-08-06 23:45:02
14054419,Pure 衣櫃,設計感氣質顯瘦兩件套裝(多款任選),29折,1580,459,650,2026-08-06 23:45:02
13167543,Wonder Core,Pro Max 真腰瘦機(跪滑機/羅馬椅/腿推機/划船機),79折,4980,3980,25,2026-08-06 23:45:02
14169450,華碩,16吋i5HX版滿血RTX5060,96折,51999,49999,20,2026-08-06 23:45:02
10046723,Avila阿維拉,強碳酸氣泡水500mlx2箱(共48入),34折,1440,499,600,2026-08-06 23:45:02
12984109,ARIEL,超濃縮抗菌抗臭洗衣精8包,78折,1099,859,600,2026-08-06 23:45:02
13211783,獅王,固齒佳Pro酵素牙膏10入,35折,2131,749,350,2026-08-06 23:45:02
15463933,TUMAX,24V涼感風扇衣套裝組,73折,6655,4899,52,2026-08-06 23:45:02
8278933,希爾思,成犬/高齡雞肉12公斤,64折,3770,2449,263,2026-08-06 23:45:02
13278350,海之醇,台灣去刺鱸魚清肉9+1片組,46折,2165,999,310,2026-08-06 23:45:02
9143638,資生堂國際櫃,百優乳霜50送49★下單贈200mo,41折,5544,2320,250,2026-08-06 23:45:02
14244550,Relove,4D黑米絲密膠囊60顆X3包 共180顆(每日2顆90天份 天然酵母鋅x酵母硒 穩固防脫髮),88折,4049,3579,182,2026-08-06 23:45:02
