icode,brand,name,discount,old_price,price,qty,scraped_at
12063597,LG 樂金,16公升WiFi變頻除濕機-粉紅 MD161QPK3,7折,19900,14111,24,2026-08-22 12:30:01
15467864,善存,我的每日營養 3入組,83折,2607,2164,112,2026-08-22 12:30:01
10074636,飛利浦,奈米級空氣清淨機-白小奈,42折,13990,5999,76,2026-08-22 12:30:01
10996640,資生堂美髮,活耀洗髮露買500享550ml,31折,4259,1328,242,2026-08-22 12:30:01
13608305,IMPACT 怡寶,聯名輕量成長型護脊書包（寶可夢／大耳狗／酷洛米）｜momo限定(國小 小學 兒童 學生),63折,2990,1899,194,2026-08-22 12:30:01
15205222,義美,小泡芙6盒組,73折,669,490,549,2026-08-22 12:30:01
15491289,麥當勞,豬肉滿福堡加蛋+冰美式,52折,110,58,13,2026-08-22 12:30:01
14453006,Apple,iPhone 17(256G/6.3吋),99折,29901,29900,14,2026-08-22 12:30:01
14233533,法國皇家,貓餐包85g*24包,44折,2114,939,459,2026-08-22 12:30:01
13317110,臻御行,量販無調味堅果任選2袋,8折,938,759,564,2026-08-22 12:30:01
15577683,Samsung 三星,Galaxy Z Fold8 (12G/256G),91折,59900,54900,24,2026-08-22 12:30:01
11105043,GJS 金敬順,黃金9999金條 元寶 金豆 多選款(金重:1.00錢),97折,19889,19388,59,2026-08-22 12:30:01
15178614,STARBUCKS 星巴克,COFFEE CRAFT咖啡濃縮液4瓶(口味任選),7折,988,699,408,2026-08-22 12:30:01
8037995,倍潔雅,花漾柔感150抽x84包,5折,1680,849,458,2026-08-22 12:30:01
14789508,樂高,史傑克船長海盜船10365,68折,12599,8599,24,2026-08-22 12:30:01
11236766,Kotex 靠得住,草本/蔓越莓抑菌/好菌Plus+衛生棉 (17.5-35cm),24折,2398,599,1,2026-08-22 12:30:01
8141534,大研生醫,德國頂級魚油10入組(600粒),4折,19800,7950,147,2026-08-22 12:30:01
15119015,樂敦,V游離型葉黃素複方軟膠囊 120粒*2入,72折,3596,2599,145,2026-08-22 12:30:01
14148720,Arowana 亞諾納,一日爆搶★全新升級29吋小資森活箱｜上開＋對開兩用箱 大容量旅行箱,37折,4980,1877,481,2026-08-22 12:30:01
9279009,太和工房,TR55系列運動水壺1L,7折,1300,911,101,2026-08-22 12:30:01
11924791,KEYWAY聯府,抽屜收納箱3入,42折,2559,1089,291,2026-08-22 12:30:01
15394907,必勝客,13吋大比薩(10選2),29折,1320,389,567,2026-08-22 12:30:01
15097603,蘭諾,衣物芳香豆補充4入,5折,1996,999,466,2026-08-22 12:30:01
13333542,象印,6人份微電腦電子鍋,49折,7400,3690,72,2026-08-22 12:30:01
15210766,「笑到肚子痛！」無厘頭大反轉的驚喜故事,「笑到肚子痛！」無厘頭大反轉的驚喜故事,55折,1270,703,29,2026-08-22 12:30:01
14023599,Amazfit 華米,Bip 6 智慧手錶,76折,2999,2288,23,2026-08-22 12:30:01
15362609,brother,PT-P300BT標籤機★收納手帳可用,42折,3990,1688,29,2026-08-22 12:30:01
10704945,禾聯,12KG直立洗衣機,8折,9490,7599,56,2026-08-22 12:30:01
14959501,GAP,男裝 日常寬鬆Logo短袖 多款任選,39折,999,398,80,2026-08-22 12:30:01
15175989,營養師輕食,台灣01益生菌 5入組(一入30包),65折,10000,6595,297,2026-08-22 12:30:01
10329798,珈樂堤,C2全自動義式咖啡機,5折,13800,6990,45,2026-08-22 12:30:01
14590062,三星,55型QLED智慧顯示器,7折,23900,16900,26,2026-08-22 12:30:01
7718839,汪喵星球,犬貓冷凍乾燥原肉零食260-300g,73折,1210,888,477,2026-08-22 12:30:01
13750528,Olitalia 奧利塔,純橄欖油禮盒組6+2,73折,3960,2928,86,2026-08-22 12:30:01
15168013,NIKE 耐吉,精選男女運動短袖 休閒上衣 Dri-FIT 排汗 (多款選),55折,1080,599,476,2026-08-22 12:30:01
15070812,Apple,S+級福利品 2025 iPad 11 A16/11吋/WiFi/128G,91折,14900,13688,22,2026-08-22 12:30:01
15401638,契爾氏,激光極淨白淡斑精華50ml,38折,8520,3240,97,2026-08-22 12:30:01
14009210,BRITA,愛奴娜濾水壺組(共1壺13芯),38折,5910,2299,97,2026-08-22 12:30:01
14257327,香港美心,流心奶黃月餅x6入,88折,1420,1259,236,2026-08-22 12:30:01
11359881,肌研,白潤高效美白淡斑精華 2入,6折,1098,669,405,2026-08-22 12:30:01
15577211,Evian 天然礦泉水220mlx48入,Evian 天然礦泉水220mlx48入,69折,1440,998,330,2026-08-22 12:30:01
14905454,理膚寶水,無針水光B5抗老修復組,38折,7193,2802,191,2026-08-22 12:30:01
